sex,Dose,type_vax,week,riskfactor,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b,IR_COVID_L1plus,lb_COVID_L1plus,ub_COVID_L1plus,IR_COVID_L2plus,lb_COVID_L2plus,ub_COVID_L2plus,IR_COVID_L3plus,lb_COVID_L3plus,ub_COVID_L3plus,IR_COVID_L4plus,lb_COVID_L4plus,ub_COVID_L4plus,IR_COVID_L5plus,lb_COVID_L5plus,ub_COVID_L5plus
1,0,,2021-01-04,any_risk_factors,0,0,0,0,0,0,0,77390.19,0,0,77080.28,0,0,77080.28,0,0,77080.28,0,0,77080.28
0,0,,2021-01-04,any_risk_factors,0,0,0,0,0,0,0,66800.36,0,0,66112.03,0,0,65885.73,0,0,65885.73,0,0,65885.73
0,1,Pfizer,2021-01-04,any_risk_factors,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
1,1,Pfizer,2021-01-04,any_risk_factors,0,0,0,0,0,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
1,0,,2021-01-11,any_risk_factors,1,0,0,0,0,21359.65,540.78,119008.35,0,0,78244.09,0,0,78244.09,0,0,78244.09,0,0,78244.09
0,0,,2021-01-11,any_risk_factors,3,2,0,0,0,54952.36,11332.5,160594.11,36145.47,4377.38,130569.87,0,0,66307.25,0,0,66307.25,0,0,66307.25
0,1,Pfizer,2021-01-11,any_risk_factors,0,0,0,0,0,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666
1,1,Pfizer,2021-01-11,any_risk_factors,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-01-18,any_risk_factors,1,1,0,0,0,21485.29,543.96,119708.4,21309.8,539.52,118730.62,0,0,78609.29,0,0,78609.29,0,0,78609.29
0,0,,2021-01-18,any_risk_factors,0,0,0,0,0,0,0,68359.37,0,0,67401.86,0,0,66701.15,0,0,66701.15,0,0,66701.15
0,1,Pfizer,2021-01-18,any_risk_factors,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,1,Pfizer,2021-01-18,any_risk_factors,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
0,1,Moderna,2021-01-18,any_risk_factors,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
1,0,,2021-01-25,any_risk_factors,0,0,0,0,0,0,0,79867.41,0,0,79210.07,0,0,78885.43,0,0,78885.43,0,0,78885.43
0,0,,2021-01-25,any_risk_factors,0,0,0,0,0,0,0,68603.02,0,0,67638.72,0,0,66933.1,0,0,66933.1,0,0,66933.1
0,1,Pfizer,2021-01-25,any_risk_factors,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
0,2,Pfizer,2021-01-25,any_risk_factors,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
1,1,Pfizer,2021-01-25,any_risk_factors,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
0,1,Moderna,2021-01-25,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,2,Pfizer,2021-01-25,any_risk_factors,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
1,0,,2021-02-01,any_risk_factors,0,0,0,0,0,0,0,79867.41,0,0,79210.07,0,0,78885.43,0,0,78885.43,0,0,78885.43
0,0,,2021-02-01,any_risk_factors,0,0,0,0,0,0,0,68954.11,0,0,67979.98,0,0,67267.26,0,0,67267.26,0,0,67267.26
0,2,Pfizer,2021-02-01,any_risk_factors,0,0,0,0,0,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55
1,2,Pfizer,2021-02-01,any_risk_factors,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
0,1,Pfizer,2021-02-01,any_risk_factors,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
0,1,Moderna,2021-02-01,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1,Pfizer,2021-02-01,any_risk_factors,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
1,0,,2021-02-08,any_risk_factors,1,0,0,0,0,21676.56,548.8,120774.05,0,0,79303.31,0,0,78977.91,0,0,78977.91,0,0,78977.91
0,0,,2021-02-08,any_risk_factors,0,0,0,0,0,0,0,69775.41,0,0,68778.11,0,0,68048.65,0,0,68048.65,0,0,68048.65
0,2,Pfizer,2021-02-08,any_risk_factors,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,2,Pfizer,2021-02-08,any_risk_factors,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
1,1,Pfizer,2021-02-08,any_risk_factors,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
0,1,Moderna,2021-02-08,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Pfizer,2021-02-08,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,0,,2021-02-15,any_risk_factors,0,0,0,0,0,0,0,80632.15,0,0,79631.4,0,0,79303.31,0,0,79303.31,0,0,79303.31
0,0,,2021-02-15,any_risk_factors,0,0,0,0,0,0,0,70321.67,0,0,69308.81,0,0,68568.1,0,0,68568.1,0,0,68568.1
0,2,Pfizer,2021-02-15,any_risk_factors,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,2,Pfizer,2021-02-15,any_risk_factors,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,1,AstraZeneca,2021-02-15,any_risk_factors,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
1,1,Pfizer,2021-02-15,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Moderna,2021-02-15,any_risk_factors,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
0,2,Moderna,2021-02-15,any_risk_factors,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
0,1,Pfizer,2021-02-15,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,0,,2021-02-22,any_risk_factors,0,0,0,0,0,0,0,81215.38,0,0,80200.19,0,0,79867.41,0,0,79867.41,0,0,79867.41
0,0,,2021-02-22,any_risk_factors,0,0,0,0,0,0,0,70951.2,0,0,70102.14,0,0,69344.48,0,0,69344.48,0,0,69344.48
0,2,Pfizer,2021-02-22,any_risk_factors,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,2,Pfizer,2021-02-22,any_risk_factors,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,1,AstraZeneca,2021-02-22,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
1,1,Pfizer,2021-02-22,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,2,Moderna,2021-02-22,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Pfizer,2021-02-22,any_risk_factors,0,0,0,0,0,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55
1,0,,2021-03-01,any_risk_factors,1,1,1,1,1,22203.65,562.15,123710.81,21923.77,555.06,122151.43,21832.04,552.74,121640.33,21832.04,552.74,121640.33,21832.04,552.74,121640.33
0,0,,2021-03-01,any_risk_factors,0,0,0,0,0,0,0,71897.72,0,0,71100.96,0,0,70321.67,0,0,70321.67,0,0,70321.67
0,2,Pfizer,2021-03-01,any_risk_factors,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,2,Pfizer,2021-03-01,any_risk_factors,0,0,0,0,0,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85
0,1,Pfizer,2021-03-01,any_risk_factors,0,0,0,0,0,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15
0,1,AstraZeneca,2021-03-01,any_risk_factors,0,0,0,0,0,0,0,13473632.21,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666
1,1,Pfizer,2021-03-01,any_risk_factors,0,0,0,0,0,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45
0,2,Moderna,2021-03-01,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,0,,2021-03-08,any_risk_factors,0,0,0,0,0,0,0,84900.01,0,0,83791.25,0,0,83428.06,0,0,83428.06,0,0,83428.06
0,0,,2021-03-08,any_risk_factors,0,0,0,0,0,0,0,74398.85,0,0,73546.03,0,0,72712.53,0,0,72712.53,0,0,72712.53
0,2,Pfizer,2021-03-08,any_risk_factors,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1,Pfizer,2021-03-08,any_risk_factors,0,0,0,0,0,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81
1,2,Pfizer,2021-03-08,any_risk_factors,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,1,Pfizer,2021-03-08,any_risk_factors,0,0,0,0,0,0,0,2866730.26,0,0,2866730.26,0,0,2866730.26,0,0,2866730.26,0,0,2866730.26
0,1,AstraZeneca,2021-03-08,any_risk_factors,0,0,0,0,0,0,0,6416015.34,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,2,Moderna,2021-03-08,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Moderna,2021-03-08,any_risk_factors,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
1,0,,2021-03-15,any_risk_factors,0,0,0,0,0,0,0,87377.64,0,0,86203.66,0,0,85819.31,0,0,85819.31,0,0,85819.31
0,0,,2021-03-15,any_risk_factors,0,0,0,0,0,0,0,78198.68,0,0,77257.07,0,0,76337.86,0,0,76337.86,0,0,76337.86
0,2,Pfizer,2021-03-15,any_risk_factors,0,0,0,0,0,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13
0,1,Moderna,2021-03-15,any_risk_factors,0,0,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
0,1,Pfizer,2021-03-15,any_risk_factors,0,0,0,0,0,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25
1,2,Pfizer,2021-03-15,any_risk_factors,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,1,Pfizer,2021-03-15,any_risk_factors,0,0,0,0,0,0,0,1548693.36,0,0,1548693.36,0,0,1548693.36,0,0,1548693.36,0,0,1548693.36
0,1,AstraZeneca,2021-03-15,any_risk_factors,0,0,0,0,0,0,0,4491210.74,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22
0,2,Moderna,2021-03-15,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,0,,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,91595.05,0,0,90305.85,0,0,89884.14,0,0,89884.14,0,0,89884.14
0,1,Pfizer,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,863694.37,0,0,863694.37,0,0,863694.37,0,0,863694.37,0,0,863694.37
0,0,,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,82006.28,0,0,80971.35,0,0,79962.21,0,0,79962.21,0,0,79962.21
0,2,Pfizer,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,3962833,0,0,3962833,0,0,3962833,0,0,3962833,0,0,3962833
0,1,Moderna,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
1,1,Moderna,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1
1,1,Pfizer,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99
1,2,Pfizer,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76
1,1,AstraZeneca,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13
0,1,AstraZeneca,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,3368408.05,0,0,2866730.26,0,0,2866730.26,0,0,2866730.26,0,0,2866730.26
0,2,Moderna,2021-03-22,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,0,,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,99436.4,0,0,97918.84,0,0,97423.23,0,0,97423.23,0,0,97423.23
0,1,Pfizer,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,736264.05,0,0,736264.05,0,0,732262.62,0,0,732262.62,0,0,732262.62
0,0,,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,88351.69,0,0,87151.57,0,0,86038.52,0,0,86038.52,0,0,86038.52
1,1,AstraZeneca,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
1,1,Pfizer,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38
0,2,Pfizer,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74
0,1,Moderna,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,2694726.44,0,0,2694726.44,0,0,2694726.44,0,0,2694726.44,0,0,2694726.44
1,1,Moderna,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48
0,1,AstraZeneca,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,2173166.48,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32
1,2,Pfizer,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74
0,2,Moderna,2021-03-29,any_risk_factors,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,0,,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,108135.09,0,0,106848.79,0,0,106258.93,0,0,106258.93,0,0,106258.93
0,1,Pfizer,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,526313.76,0,0,526313.76,0,0,512305.41,0,0,512305.41,0,0,512305.41
0,2,Pfizer,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52
0,0,,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,101687.79,0,0,100101.28,0,0,99070.83,0,0,99070.83,0,0,99070.83
1,1,AstraZeneca,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,2542194.76,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48
1,1,Pfizer,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88
0,1,Moderna,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48
1,1,Moderna,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42
0,1,AstraZeneca,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,1104396.08,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61
1,2,Pfizer,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88
0,2,Moderna,2021-04-05,any_risk_factors,0,0,0,0,0,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45
1,0,,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,120948.22,0,0,119447.09,0,0,118710.42,0,0,118710.42,0,0,118710.42
1,1,Pfizer,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,680486.48,0,0,680486.48,0,0,680486.48,0,0,680486.48,0,0,680486.48
0,2,Pfizer,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71
0,1,Pfizer,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,412037.68,0,0,412037.68,0,0,403402.16,0,0,403402.16,0,0,403402.16
0,0,,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,114377.18,0,0,112373.91,0,0,111076.93,0,0,111076.93,0,0,111076.93
1,1,AstraZeneca,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,1924804.6,0,0,1749822.36,0,0,1749822.36,0,0,1749822.36,0,0,1749822.36
0,1,Moderna,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,2010989.88,0,0,2010989.88,0,0,2010989.88,0,0,2010989.88,0,0,2010989.88
1,1,Moderna,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,1548693.36,0,0,1548693.36,0,0,1548693.36,0,0,1548693.36,0,0,1548693.36
0,1,AstraZeneca,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,1013055.05,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3
1,2,Pfizer,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89
0,2,Moderna,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,2,Moderna,2021-04-12,any_risk_factors,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
1,1,Pfizer,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78
0,2,Pfizer,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01
0,1,Pfizer,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,389411.34,0,0,384960.92,0,0,377412.67,0,0,377412.67,0,0,377412.67
1,0,,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,133799.72,0,0,131965.06,0,0,131066.46,0,0,131066.46,0,0,131066.46
0,0,,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,125103.36,0,0,123159.34,0,0,121603.18,0,0,121603.18,0,0,121603.18
1,1,AstraZeneca,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,1749822.36,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83
1,2,Pfizer,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12,0,0,748535.12
0,1,Moderna,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03
0,2,Moderna,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,3962833,0,0,3962833,0,0,3962833,0,0,3962833,0,0,3962833
1,1,Moderna,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,1705523.06,0,0,1705523.06,0,0,1705523.06,0,0,1705523.06,0,0,1705523.06
1,2,Moderna,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
0,1,AstraZeneca,2021-04-19,any_risk_factors,0,0,0,0,0,0,0,935668.9,0,0,892293.52,0,0,892293.52,0,0,892293.52,0,0,892293.52
both_sexes,0,,2020-01-06,CV,0,0,0,0,0,0,0,50143.77,0,0,50143.77,0,0,50143.77,0,0,50143.77,0,0,50143.77
both_sexes,0,,2020-01-13,CV,0,0,0,0,0,0,0,50500.87,0,0,50500.87,0,0,50500.87,0,0,50500.87,0,0,50500.87
both_sexes,0,,2020-01-20,CV,0,0,0,0,0,0,0,50652.75,0,0,50652.75,0,0,50652.75,0,0,50652.75,0,0,50652.75
both_sexes,0,,2020-01-27,CV,0,0,0,0,0,0,0,50690.87,0,0,50690.87,0,0,50690.87,0,0,50690.87,0,0,50690.87
both_sexes,0,,2020-02-03,CV,0,0,0,0,0,0,0,50786.4,0,0,50786.4,0,0,50786.4,0,0,50786.4,0,0,50786.4
both_sexes,0,,2020-02-10,CV,0,0,0,0,0,0,0,50901.52,0,0,50901.52,0,0,50901.52,0,0,50901.52,0,0,50901.52
both_sexes,0,,2020-02-17,CV,0,0,0,0,0,0,0,50997.85,0,0,50997.85,0,0,50997.85,0,0,50997.85,0,0,50997.85
both_sexes,0,,2020-02-24,CV,0,0,0,0,0,0,0,51211.07,0,0,51211.07,0,0,51211.07,0,0,51211.07,0,0,51211.07
both_sexes,0,,2020-03-02,CV,0,0,0,0,0,0,0,51465.36,0,0,51465.36,0,0,51465.36,0,0,51465.36,0,0,51465.36
both_sexes,0,,2020-03-09,CV,0,0,0,0,0,0,0,51642.9,0,0,51642.9,0,0,51642.9,0,0,51642.9,0,0,51642.9
both_sexes,0,,2020-03-16,CV,0,0,0,0,0,0,0,51742.06,0,0,51742.06,0,0,51742.06,0,0,51742.06,0,0,51742.06
both_sexes,0,,2020-03-23,CV,0,0,0,0,0,0,0,51761.94,0,0,51761.94,0,0,51761.94,0,0,51761.94,0,0,51761.94
both_sexes,0,,2020-03-30,CV,0,0,0,0,0,0,0,51921.51,0,0,51921.51,0,0,51921.51,0,0,51921.51,0,0,51921.51
both_sexes,0,,2020-04-06,CV,0,0,0,0,0,0,0,52182.93,0,0,52182.93,0,0,52182.93,0,0,52182.93,0,0,52182.93
both_sexes,0,,2020-04-13,CV,0,0,0,0,0,0,0,52345.11,0,0,52345.11,0,0,52345.11,0,0,52345.11,0,0,52345.11
both_sexes,0,,2020-04-20,CV,1,1,1,1,1,14278.73,361.51,79556.01,14278.73,361.51,79556.01,14278.73,361.51,79556.01,14278.73,361.51,79556.01,14278.73,361.51,79556.01
both_sexes,0,,2020-04-27,CV,0,0,0,0,0,0,0,52879.25,0,0,52879.25,0,0,52879.25,0,0,52879.25,0,0,52879.25
both_sexes,0,,2020-05-04,CV,0,0,0,0,0,0,0,52879.25,0,0,52879.25,0,0,52879.25,0,0,52879.25,0,0,52879.25
both_sexes,0,,2020-05-11,CV,0,0,0,0,0,0,0,52962.39,0,0,52962.39,0,0,52962.39,0,0,52962.39,0,0,52962.39
both_sexes,0,,2020-05-18,CV,0,0,0,0,0,0,0,53024.92,0,0,53024.92,0,0,53024.92,0,0,53024.92,0,0,53024.92
both_sexes,0,,2020-05-25,CV,0,0,0,0,0,0,0,53024.92,0,0,53024.92,0,0,53024.92,0,0,53024.92,0,0,53024.92
both_sexes,0,,2020-06-01,CV,0,0,0,0,0,0,0,53087.6,0,0,53087.6,0,0,53087.6,0,0,53087.6,0,0,53087.6
both_sexes,0,,2020-06-08,CV,0,0,0,0,0,0,0,53171.4,0,0,53171.4,0,0,53171.4,0,0,53171.4,0,0,53171.4
both_sexes,0,,2020-06-15,CV,0,0,0,0,0,0,0,53255.46,0,0,53255.46,0,0,53255.46,0,0,53255.46,0,0,53255.46
both_sexes,0,,2020-06-22,CV,0,0,0,0,0,0,0,53424.39,0,0,53424.39,0,0,53424.39,0,0,53424.39,0,0,53424.39
both_sexes,0,,2020-06-29,CV,0,0,0,0,0,0,0,53466.79,0,0,53466.79,0,0,53466.79,0,0,53466.79,0,0,53466.79
both_sexes,0,,2020-07-06,CV,0,0,0,0,0,0,0,53551.8,0,0,53551.8,0,0,53551.8,0,0,53551.8,0,0,53551.8
both_sexes,0,,2020-07-13,CV,0,0,0,0,0,0,0,53765.49,0,0,53765.49,0,0,53765.49,0,0,53765.49,0,0,53765.49
both_sexes,0,,2020-07-20,CV,0,0,0,0,0,0,0,54154.47,0,0,54154.47,0,0,54154.47,0,0,54154.47,0,0,54154.47
both_sexes,0,,2020-07-27,CV,0,0,0,0,0,0,0,54219.85,0,0,54219.85,0,0,54219.85,0,0,54219.85,0,0,54219.85
both_sexes,0,,2020-08-03,CV,0,0,0,0,0,0,0,54219.85,0,0,54219.85,0,0,54219.85,0,0,54219.85,0,0,54219.85
both_sexes,0,,2020-08-10,CV,0,0,0,0,0,0,0,54219.85,0,0,54219.85,0,0,54219.85,0,0,54219.85,0,0,54219.85
both_sexes,0,,2020-08-17,CV,0,0,0,0,0,0,0,54527.04,0,0,54527.04,0,0,54527.04,0,0,54527.04,0,0,54527.04
both_sexes,0,,2020-08-24,CV,0,0,0,0,0,0,0,54593.32,0,0,54593.32,0,0,54593.32,0,0,54593.32,0,0,54593.32
both_sexes,0,,2020-08-31,CV,0,0,0,0,0,0,0,54681.95,0,0,54681.95,0,0,54681.95,0,0,54681.95,0,0,54681.95
both_sexes,0,,2020-09-07,CV,0,0,0,0,0,0,0,54681.95,0,0,54681.95,0,0,54681.95,0,0,54681.95,0,0,54681.95
both_sexes,0,,2020-09-14,CV,0,0,0,0,0,0,0,54681.95,0,0,54681.95,0,0,54681.95,0,0,54681.95,0,0,54681.95
